;Y;FOLD;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127
1;5;2;0.01711106;0.02417851;0.03022889;0.03202858;0.03126624;0.02825407;0.01964329;0.01117694;0.01112387;0.01062127;0.009929081;0.01242206;0.01275073;0.01346378;0.01419488;0.01341148;0.0101479;0.004553559;0.0018289839999999999;0.001266265;0.0016104729999999999;0.001983985;0.00255801;0.004083133;0.002218837;-0.0025127229999999997;-0.003862224;0.00587006;0.0175175;0.01472689;0.01049375;0.01147891;0.008531017;0.009196276;0.01103959;0.009542011999999999;0.01117277;0.01041176;0.008657758;0.008613045;0.004610851;0.0004212006;-0.00127174;0.002563105;0.01010207;0.01322245;0.01421953;0.01517764;0.01800735;0.02088455;0.01797445;0.0143596;0.01362942;0.01391303;0.01266673;0.01047506;0.01109821;0.01341119;0.01845437;0.02519675;0.03232826;0.03985177;0.03744932;0.02881781;0.02618877;0.02165149;0.01455062;0.0148146;0.01669362;0.01463423;0.01526959;0.02135;0.02962472;0.0392016;0.04937295;0.05524938;0.05236689;0.04583526;0.04138619;0.03618486;0.02788845;0.01641926;0.007413898;0.004286593;0.005198183;0.01204652;0.01488067;0.01134024;0.01076365;0.009604963000000001;0.009376151;0.0084531;0.0068216859999999995;0.009167406999999999;0.008278431;0.009356156;0.01423601;0.01739073;0.01837319;0.01224271;0.008090739;0.009138692;0.01104749;0.0157888;0.01527003;0.01070733;0.005974643000000001;0.0033540329999999998;0.009455401;0.01679166;0.0212339;0.02384828;0.02533646;0.02804052;0.02625157;0.0186163;0.0050867690000000005;-0.008618098000000001;-0.01366737;-0.02085735;-0.02934219;-0.03003676;-0.02948027;-0.02617248;-0.02640589;-0.03474078;-0.03797305;-0.03864973
5;5;2;-0.005801088;-0.01043543;-0.01325185;-0.01517549;-0.01512395;-0.01836376;-0.02219568;-0.02263612;-0.02061835;-0.01707557;-0.01777985;-0.01678639;-0.01390288;-0.01426722;-0.01044519;-0.006127128000000001;-0.004535671;-0.004334887;-0.007559857;-0.008612419;-0.009285883;-0.01166988;-0.0101943;-0.0059835619999999996;-0.00094335;0.002280741;0.001962616;0.001731949;0.0007750856;-0.002415915;-0.004416682;-0.0025590129999999997;0.00013407209999999998;-0.001478348;-0.0033030729999999997;-0.002177359;-0.001507549;-0.0006150625;-0.00405544;-0.01101136;-0.01241911;-0.01392624;-0.01799241;-0.01793267;-0.011486;0.006145503;0.03044191;0.04370605;0.04222952;0.03964511;0.03758581;0.0309707;0.02639069;0.02299066;0.01967574;0.02030411;0.01878417;0.01599203;0.01433005;0.01244413;0.01246088;0.01145144;0.01268365;0.01560483;0.0140708;0.01228023;0.006892319;-0.0030390559999999996;-0.009559774;-0.01232091;-0.0128003;-0.0137989;-0.0165448;-0.01960095;-0.02132292;-0.02107189;-0.02306482;-0.02288458;-0.01615435;-0.0133324;-0.01726086;-0.01936785;-0.01844745;-0.01807458;-0.01819522;-0.01982167;-0.02131693;-0.01641462;-0.01034781;-0.01039056;-0.009834376;-0.006107621999999999;-0.003891649;-0.003166775;-0.003436566;-0.001859503;0.002870713;0.005411275;0.007572076;0.01304742;0.01567458;0.01133924;0.00740831;0.009055417;0.007450933000000001;0.0031937479999999997;0.004742397;0.005717887;0.006580125;0.0120888;0.01497406;0.0137664;0.01168516;0.008905726;0.004508853;0.001003897;0.003003589;0.004313885;0.002680333;0.0032691770000000003;0.0020819379999999998;0.0006160101;0.00043614379999999995;-0.00209002;-0.001264261;0.00165192;0.0038425290000000003;0.009031974
9;5;2;-0.009675544;-0.01382584;-0.009792307;-0.0040098009999999995;-0.003277687;0.001251181;0.004824699;0.002000091;0.0008623807000000001;-0.0006255269;-0.00364781;-0.003607685;-0.003800087;-0.004480627;-0.004202665;-0.006815228;-0.009729291999999999;-0.009493836;-0.007146299;-0.001139883;0.00328772;0.00016813349999999998;-0.003929757;-0.005288639;-0.005259373;-0.004125706;-0.006280044;-0.008507426;-0.005676015;-0.0015158510000000001;0.006680008;0.01456284;0.01143843;0.005465124;-0.0005379797;-0.01210031;-0.01641951;-0.008101582;0.0005333676000000001;0.004848885;0.002239343;-0.003593498;-0.005605036;-0.01064731;-0.01227226;-0.005736097;-0.004330973;-0.004851463;-0.004329919000000001;4.5969740000000004e-05;0.01381241;0.02230641;0.02146334;0.01941968;0.01381934;0.0034754940000000004;-0.001570772;-0.0003177572;-0.0033184409999999997;0.0026064720000000003;0.01376533;0.01079074;0.009806578;0.01029893;0.008530243;0.01741838;0.02546787;0.02836278;0.03011453;0.02684708;0.01682298;0.001697347;-0.006562177;-0.008099897;-0.01095551;-0.007515912;0.006781247;0.02212623;0.02834005;0.03272694;0.04019045;0.03922901;0.03757141;0.0405905;0.03119343;0.01806667;0.009848551;-0.003351339;-0.01109509;-0.01096945;-0.01226163;-0.01902686;-0.03092159;-0.02961505;-0.01312412;0.006154863000000001;0.01944064;0.02065354;0.03029849;0.04052393;0.02663345;0.01443535;0.01357743;0.01287207;0.01484628;0.01179961;0.008911814;0.008586835;0.001026744;-0.003322072;-8.667432e-06;0.00627681;0.01759956;0.03013827;0.03296566;0.02368657;0.01415196;0.004404708;-0.008451729;-0.01417;-0.01146799;-0.007873091;-0.007777945;-0.005271683;-0.001328785;-0.001683185;-0.0002887422;-0.00364942
11;5;2;-0.01038199;-0.01094802;-0.01225145;-0.01317484;-0.01463288;-0.01649592;-0.01602812;-0.01777415;-0.0158128;-0.01423476;-0.01684771;-0.01677398;-0.01614618;-0.0119856;-0.006965884;-0.005309073;-0.002043094;-0.00012621049999999998;0.001295045;0.005616113000000001;0.00680974;0.003343595;0.002515949;0.004312671;0.0035827059999999997;0.0008706311;-0.001728709;0.002098609;0.009157763000000001;0.009651808000000001;0.00876259;0.006731048000000001;3.5458359999999996e-05;-0.005212473;-0.006286084;-0.006242216;-0.008248990999999999;-0.007904283;-0.004190812;-0.0032860940000000003;-0.004132225;-0.005339633000000001;-0.005675156999999999;-0.0048729640000000005;-0.004841301;-0.0032823659999999997;-0.002574604;-0.0032024740000000003;-0.002002895;0.0005950584999999999;0.003440973;0.0003074175;-0.004554981;-0.002584521;-0.0009950605;-0.001048755;0.0003544161;0.002362818;0.006339395;0.007628768;0.007830969;0.008864319;0.0031191179999999997;2.6161390000000003e-05;0.0032971740000000004;-0.001468074;-0.006687126999999999;-0.006652613000000001;-0.009487984;-0.007739944;-0.0029643490000000002;-0.004114603;-0.005880518;-0.007354028;-0.009420683000000001;-0.009072387;-0.007052179;-0.004471123;-0.00321568;-0.0042157159999999996;-0.007063659;-0.011035;-0.01181684;-0.006669347;-0.001575838;-0.00635203;-0.01338408;-0.01002609;-0.006706579;-0.0070910619999999995;-0.007511473;-0.01246118;-0.0129217;-0.009920431;-0.008445441;-0.002335225;-0.001853706;-0.006497736;-0.006853840999999999;-0.007325394;-0.007234361999999999;-0.0071988009999999995;-0.00660726;-0.005114411;-0.00767747;-0.009247493;-0.0076065840000000004;-0.007462061;-0.01017452;-0.01198594;-0.006442765;0.000956622;0.002989525;0.004790041;0.007571446999999999;0.006227346;0.002715006;0.0009128453999999999;-0.00024935669999999997;-0.0002850507;0.0018480389999999999;0.005523881;0.007813246;0.006369625;0.005817487;0.005855037;0.004526457;0.006385254
15;5;2;0.02910554;0.02740325;0.0215123;0.01313118;0.01839586;0.02367133;0.01898357;0.01904048;0.0171421;0.01196731;0.01088167;0.007257794000000001;0.005630230999999999;0.007760782;0.008220389;0.008357763;0.006926053000000001;0.007387611;0.01010658;0.01125024;0.01447788;0.01938473;0.0236493;0.02544011;0.02484331;0.02574791;0.02773169;0.03018557;0.03040006;0.03032515;0.03352284;0.03108276;0.02601305;0.02577312;0.02580685;0.02831909;0.03228449;0.03325467;0.03196607;0.02887469;0.02816107;0.03015071;0.03149458;0.02988563;0.02661663;0.02598323;0.02359074;0.0220987;0.02576533;0.02484291;0.02086425;0.01776463;0.01170953;0.006596519;0.004080510999999999;0.00331813;0.0024373010000000002;-0.002356589;-0.00459931;-0.001638439;0.001757795;0.005394001999999999;0.003610453;-0.0005871364;0.002135729;0.003895832;0.0049114679999999996;0.008451355;0.006906102;0.0068784480000000005;0.01031207;0.01171387;0.01449127;0.01364417;0.01076817;0.01176173;0.01016536;0.01004381;0.0141525;0.01614619;0.01782838;0.01777529;0.01453144;0.009560243000000001;0.0038573440000000004;0.0028287290000000003;0.00340695;0.002112072;0.001103057;-0.001990613;-0.004230295;-0.0029615390000000004;-0.001219567;-0.0006217691;-0.0027151790000000003;-0.005093546;-0.004788924;-0.0055547669999999995;-0.008866269;-0.007420866;-0.0001729251;0.002789051;-0.002583427;-0.0071707559999999995;-0.002593865;0.0029014590000000003;0.004942737;0.008195642;0.004337457;-0.002430481;-0.00253182;-0.004871385;-0.003773812;0.003627417;0.0036530409999999997;0.002467943;0.005889211;0.009224901;0.01452415;0.01778787;0.01851807;0.02020861;0.01899836;0.01810784;0.0180063;0.01692982;0.02150799;0.02563674
19;5;2;-0.009538054;-0.007862612;-0.006009057;-0.007052787;-0.005886953;-0.005593006;-0.003726203;0.0011221039999999999;0.0007506575999999999;0.0032460490000000004;0.005997609;0.0024190410000000002;0.0009201542;-0.00145427;-0.003092153;-0.0028178409999999997;-0.0060287809999999995;-0.005024381;-0.00032964839999999996;0.002317129;0.004972501;0.008366054;0.01197573;0.01071491;0.008764764;0.01160321;0.01020116;0.006069811;0.002910593;0.0005031176000000001;0.0007208512;-0.003184382;-0.006096003000000001;-0.006182993;-0.01240453;-0.0154806;-0.01334574;-0.01213484;-0.009269789;-0.00715206;-0.006855597;-0.005993091;-0.00547168;-0.0056598740000000005;-0.002977417;0.001701361;0.005442931;0.009326308;0.006597960999999999;0.0005729593;0.0014272420000000002;-0.0003311217;-0.005120605;-0.003926027;-0.002361228;-0.002455674;0.00026197279999999997;0.003327323;0.002489948;-0.00041661309999999996;-0.00283899;-0.004082302;-0.004721960999999999;-0.007553435;-0.00851539;-0.0057492590000000005;-0.004658092;-0.005082748;-0.006140056999999999;-0.00589489;-0.004971141;-0.005506303000000001;-0.003107349;-0.001781949;-0.0050346209999999995;-0.006382631999999999;-0.004750983;-0.002973876;-0.0013576629999999998;0.001203725;0.002586025;0.00368475;0.00667245;0.005415250999999999;0.002867748;0.004053643;0.002382823;-0.00024991740000000003;-0.0013272479999999998;-0.004173083;-0.004435507;-0.003125813;-0.0052131059999999995;-0.005873028000000001;-0.004060831;-0.003545601;-0.002271806;-0.0018240370000000001;-0.0035900240000000003;-0.003875133;-0.0061333;-0.008027544000000001;-0.004424873;-0.003584093;-0.007161795;-0.009453597;-0.007277895;-0.0008808494;0.003389907;0.004314404;0.003737147;0.003401521;0.002554755;-0.002001551;-0.0032856390000000004;0.0017760579999999998;0.005426169000000001;0.002582266;-0.001275939;0.00016854060000000002;-0.000746503;-0.0031387409999999996;-0.003208088;-0.0062387480000000006;-0.0058436880000000005;-0.00472796;-0.0075242980000000004;-0.006011997
23;5;2;0.0002956047;-0.001936416;-0.002636405;-0.00044725959999999997;-0.0007524185000000001;-0.0016023539999999998;-0.00124704;-0.002056935;-0.001964829;-0.001935025;-0.0018891679999999999;-0.00140356;-0.0009962099000000002;0.0007986218;0.0008954811999999999;0.000587639;0.0008829465;-0.0006194035;-0.001310087;-0.001586717;-0.00184608;-0.0023888570000000003;-0.0030625820000000003;-0.0026497459999999997;-0.0031429709999999996;-0.0014966920000000002;4.855292e-05;-0.001079994;0.00148441;0.0033470059999999996;0.002071597;0.00194536;0.0005441125;-0.0006119319;-0.0001197675;0.00045729639999999997;0.001414827;0.0006821001;-0.001504264;-0.0026653809999999997;-0.001112028;0.004787874;0.01095629;0.01130631;0.008449478;0.005203826;-0.0001323815;-0.001869867;0.00034471519999999996;-0.00040041349999999997;0.0001624882;0.001645449;0.001418148;0.002954925;0.0009689842;-0.0018867379999999998;-0.001033262;-0.0018076079999999998;-0.001299981;-0.0007283808;-0.001779105;-0.0005322722;-0.001751335;-0.003342322;-0.001538794;-0.00102736;-0.0004859355;0.0009019675999999999;4.7711220000000006e-05;-0.001323393;-0.0009698996000000001;-0.00226069;-0.003535077;0.002178943;0.007544382;0.004215417;0.00036921690000000005;0.00041439559999999995;-0.0007676244;-0.001954767;-0.0012273310000000001;-0.001251258;0.0007965795;0.0043950529999999995;0.004830303;0.0042843;0.0040973979999999995;0.004100095;0.005033153;0.008229539000000001;0.0113767;0.00731632;0.001847031;0.0009193377999999999;-0.0019005720000000001;-0.002546573;0.0002401879;-0.002572159;-0.0061422230000000005;-0.006184605;-0.004132485;0.0004776381;0.0007115539;0.001255214;0.005268146;0.0014688120000000001;-0.001274499;0.002388037;0.002683602;0.0018206070000000001;0.0003410364;-0.001890814;-0.003135554;-0.004528108;-0.002650719;0.000479606;8.385903e-05;-0.0010214039999999998;-0.0005342119;0.0001376762;0.0016064470000000002;0.003650363;0.004018107;0.003800463;0.0026789490000000003;0.001511336;0.0019032570000000002;0.00233369
29;4;2;-0.01936562;-0.01692929;-0.01623546;-0.0170316;-0.02012553;-0.02260026;-0.0222938;-0.01931155;-0.01671263;-0.01761912;-0.0195529;-0.02032569;-0.01972873;-0.01945153;-0.01992341;-0.01971901;-0.01873922;-0.01630711;-0.01531775;-0.018513;-0.02174111;-0.02129145;-0.02070153;-0.02070741;-0.01523491;-0.01111798;-0.01700697;-0.02188781;-0.01912932;-0.01778013;-0.01968355;-0.01897714;-0.01837228;-0.01870599;-0.0171117;-0.01677463;-0.01562928;-0.01431232;-0.01500682;-0.01225212;-0.01047821;-0.01343225;-0.01494425;-0.01177294;-0.007820253000000001;-0.00936191;-0.01265398;-0.01463063;-0.01483376;-0.01109496;-0.01069129;-0.01262769;-0.01272529;-0.01499278;-0.01378775;-0.008984366;-0.007324795;-0.008691945999999999;-0.01314017;-0.01590902;-0.01575969;-0.01681878;-0.01552675;-0.01224739;-0.01137678;-0.01182011;-0.01210167;-0.01228512;-0.01225542;-0.01213697;-0.0129465;-0.01353787;-0.01292059;-0.01286094;-0.01301956;-0.01289929;-0.0131668;-0.01432287;-0.01520896;-0.0123568;-0.009015933;-0.0100791;-0.01042706;-0.008046655;-0.007728891999999999;-0.007870957;-0.006432875;-0.005163817;-0.0040876;-0.004414419;-0.007063595;-0.0106681;-0.01210971;-0.01110113;-0.01194559;-0.01187772;-0.008879895;-0.007739204;-0.007886931;-0.008066728;-0.007084722;-0.0040701290000000005;-0.003651488;-0.006713521;-0.007849184;-0.0064058280000000006;-0.008193804;-0.01006448;-0.00840664;-0.008346669000000001;-0.006231046999999999;-0.002746373;-0.003931693;-0.0053313530000000005;-0.0052767180000000006;-0.004901235;-0.00464862;-0.004058044;-0.0030788070000000002;-0.003652427;-0.002738623;-0.0009687273;-0.0005715414;-0.002124056;-0.005378071;-0.004921152;-0.0051364159999999996;-0.007657503
33;4;2;0.006222564;-0.006503681;-0.00905661;-0.009547469;-0.01391903;-0.01258921;-0.01494597;-0.02033955;-0.02125378;-0.01803332;-0.01230618;-0.01102791;-0.009806187;-0.006081181;-0.01061661;-0.01509756;-0.009639382;-0.004622221;-0.001306597;0.002152328;-0.004262713;-0.01638135;-0.02198483;-0.02560932;-0.02735073;-0.02383233;-0.02357291;-0.02278417;-0.0180418;-0.01649877;-0.01545655;-0.01438144;-0.01376328;-0.01378867;-0.01533385;-0.01386717;-0.0120222;-0.008174061;-0.003888957;-0.00802378;-0.01165428;-0.01075318;-0.00996951;-0.008424525;-0.009043289;-0.01070521;-0.01293827;-0.0170467;-0.01830459;-0.01768658;-0.01780668;-0.01674293;-0.01659785;-0.01863599;-0.0200016;-0.01993363;-0.01918161;-0.01937935;-0.01971166;-0.01917696;-0.01968017;-0.01945767;-0.01942996;-0.02022949;-0.01905581;-0.01944289;-0.02021983;-0.0183774;-0.01717337;-0.01663627;-0.01716599;-0.01835095;-0.01818877;-0.01829132;-0.01852024;-0.0181058;-0.01726731;-0.01657766;-0.01762701;-0.01828599;-0.0174304;-0.01644625;-0.01555935;-0.01746759;-0.01955693;-0.01835973;-0.01760528;-0.01638678;-0.01521027;-0.01628165;-0.01629854;-0.01627584;-0.01712946;-0.01846412;-0.02059122;-0.01933582;-0.01663219;-0.01701252;-0.01652101;-0.01525827;-0.01716612;-0.01771374;-0.01513055;-0.01464132;-0.01441198;-0.01349708;-0.0151512;-0.01680407;-0.01759865;-0.01580275;-0.01189529;-0.01205186;-0.01424098;-0.01781199;-0.02025499;-0.01796624;-0.01736991;-0.01561515;-0.01287719;-0.01445816;-0.01565762;-0.01750961;-0.01916942;-0.0181564;-0.01635509;-0.01330008;-0.01215886;-0.01336479
37;4;2;-0.003881763;-0.002836253;-0.002935057;-0.002583588;-0.001308418;0.0002087662;-0.002313971;-0.0042123559999999996;-0.003763909;-0.0053576019999999995;-0.005681161;-0.004735887;-0.003020485;-0.0007992864999999999;-0.001884906;-0.004043302;-0.005081839;-0.005139012;-0.004123508;-0.003361339;-0.0013303739999999998;0.0002406868;-0.002069872;-0.0024586589999999998;-0.001198448;-0.0036946390000000004;-0.003942794;-0.004584572;-0.00843112;-0.005907181;-0.001030415;0.001479825;0.0003628553;-0.004980392;-0.004979309;-0.003967143;-0.005397951;-0.004712208;-0.0061500190000000005;-0.006130643000000001;-0.005608585;-0.006289133000000001;-0.003786987;-0.003428613;-0.002857246;-0.0006565456;-0.001266524;-0.0019138179999999999;-0.0027912090000000002;-0.002376338;-0.0004247362;0.001254822;0.003037348;0.001921217;0.001148034;0.002219457;0.00111097;-0.0009750328;-0.0027809859999999996;-0.0014927820000000002;0.001142939;-6.551779e-05;-0.001189875;-0.00038540339999999996;0.00155211;0.004326809;0.004433751;0.0028014209999999997;-0.001289894;-0.005458053;-0.003109497;-0.0006304161;-0.000288894;0.0008678656;-0.0003091889;-0.0002467627;0.001393288;0.003248945;0.006299408;0.005211533;0.0034197940000000003;0.004457608;0.003637198;0.002267911;0.00046395830000000004;-0.0008367289999999999;0.001462891;0.003313812;0.002505514;0.000251079;-0.001223427;-0.0006222730999999999;-0.0017800379999999998;-0.002974455;-0.0014049779999999999;0.0004202073;0.003067496;0.0043972279999999996;0.003439421;0.0035706590000000003;0.002949883;0.0007730288000000001;-0.0001486057;0.001236787;0.002216594;0.001303788;0.001434476;0.001082988;0.00017351830000000002;0.001975559;0.0035198490000000002;0.0032925259999999996;0.00304755;0.0029682;0.002849637;0.0036661;0.0041860429999999995;0.000835656;-0.0002449432;0.002604669;0.00172052;0.003480845;0.0066211130000000005;0.0011629210000000001;-0.003021206;-0.001422818;-0.0011745780000000001;-0.0011183010000000001
